lang~co~link~a1~a2~a3~a4~a5~a6~a7~a8~a9~a10~a11~sum~tot
mg~Maldives~https://mg.wikipedia.org/wiki/Maldiva~ 0~  0~  1~  11~  2~ 0~  10~  10~  1~  0~ 0~  35~  6154
ms~Maldives~https://ms.wikipedia.org/wiki/Maldives~ 0~  1~  0~  23~ 11~ 1~  27~  17~  1~  0~ 0~  81~ 23742
ml~Maldives~https://ml.wikipedia.org/wiki/%E0%B4%AE%E0%B4%BE%E0%B4%B2%E0%B4%BF%E0%B4%A6%E0%B5%8D%E0%B4%B5%E0%B5%80%E0%B4%AA%E0%B5%8D~ 0~  0~  1~   3~  2~ 0~   6~   5~  1~  0~ 0~  18~ 19405
mt~Maldives~https://mt.wikipedia.org/wiki/Maldive~ 0~  0~  0~   1~  1~ 0~   2~   2~  0~  0~ 0~   6~  6064
mi~Maldives~https://mi.wikipedia.org/wiki/Marat%C4%ABwi~ 0~  0~  3~   5~  2~ 0~   5~  10~  0~  0~ 0~  25~  4142
mr~Maldives~https://mr.wikipedia.org/wiki/%E0%A4%AE%E0%A4%BE%E0%A4%B2%E0%A4%A6%E0%A5%80%E0%A4%B5~ 0~  0~  0~   5~  6~ 0~   8~   4~  1~  0~ 0~  24~  6529
mn~Maldives~https://mn.wikipedia.org/wiki/%D0%9C%D0%B0%D0%BB%D1%8C%D0%B4%D0%B8%D0%B2~ 0~  0~  4~  19~ 12~ 0~   8~  10~  1~  1~ 0~  55~ 15335
my~Maldives~https://my.wikipedia.org/wiki/%E1%80%99%E1%80%B1%E1%80%AC%E1%80%BA%E1%80%9C%E1%80%92%E1%80%AD%E1%80%AF%E1%80%80%E1%80%BA%E1%80%94%E1%80%AD%E1%80%AF%E1%80%84%E1%80%BA%E1%80%84%E1%80%B6~ 0~  0~ 26~  73~ 21~ 0~  25~  30~ 11~  0~ 0~ 186~  9953
ne~Maldives~https://ne.wikipedia.org/wiki/%E0%A4%AE%E0%A4%BE%E0%A4%B2%E0%A5%8D%E0%A4%A6%E0%A4%BF%E0%A4%AD%E0%A5%8D%E0%A4%B8~ 0~  2~  0~   4~  3~ 0~  18~  11~  3~  0~ 0~  41~ 12787
no~Maldives~https://no.wikipedia.org/wiki/Maldivene~ 0~  0~  3~  10~  3~ 0~   7~   9~  1~  0~ 0~  33~ 17226
ps~Maldives~https://ps.wikipedia.org/wiki/%D9%85%D8%A7%D9%84%D8%AF%DB%8C%D9%81~ 0~  0~  0~   9~  7~ 0~   7~  18~  2~  0~ 0~  43~ 11800
fa~Maldives~https://fa.wikipedia.org/wiki/%D9%85%D8%A7%D9%84%D8%AF%DB%8C%D9%88~ 0~  0~ 11~  73~ 18~ 0~  30~  41~ 18~  0~ 2~ 193~ 38295
pl~Maldives~https://pl.wikipedia.org/wiki/Malediwy~ 0~  0~  0~  11~  2~ 0~  35~   6~  0~  1~ 0~  55~ 19993
pt~Maldives~https://pt.wikipedia.org/wiki/Maldivas~ 0~  0~  4~  15~ 19~ 0~  10~  23~ 12~  1~ 0~  84~ 26864
pa~Maldives~https://pa.wikipedia.org/wiki/%E0%A8%AE%E0%A8%BE%E0%A8%B2%E0%A8%A6%E0%A9%80%E0%A8%B5~ 0~  0~  0~   6~  6~ 0~   3~   3~  1~  0~ 0~  19~  4910
ro~Maldives~https://ro.wikipedia.org/wiki/Maldive~ 0~  0~  0~   1~  1~ 0~   3~   3~  2~  0~ 0~  10~  9035
ru~Maldives~https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D0%BB%D1%8C%D0%B4%D0%B8%D0%B2%D1%8B~ 1~105~ 35~ 171~ 39~23~ 238~ 104~ 10~  0~ 0~ 726~ 52293
sm~Maldives~https://sm.wikipedia.org/wiki/Maldives~ 0~  0~  1~   0~  0~ 0~   2~   2~  0~  0~ 0~   5~  3956
gd~Maldives~https://gd.wikipedia.org/wiki/Na_h-Eileanan_Mhaladaibh~ 0~  0~  0~   5~  2~ 0~  18~   4~  1~  0~ 0~  30~  7665
sr~Maldives~https://sr.wikipedia.org/wiki/%D0%9C%D0%B0%D0%BB%D0%B4%D0%B8%D0%B2%D0%B8~ 0~  0~  0~   0~  0~ 0~   9~  11~  0~  0~ 0~  20~ 18616
sn~Maldives~https://sn.wikipedia.org/wiki/Maldives~ 0~  0~  0~   0~  0~ 0~   4~   1~  0~  0~ 0~   5~  4044
sd~Maldives~https://sd.wikipedia.org/wiki/%D9%85%D8%A7%D9%84%D8%AF%D9%8A%D9%BE~ 0~  0~  0~   7~  3~ 0~   0~  10~  0~  0~ 0~  20~  6123
si~Maldives~https://si.wikipedia.org/wiki/%E0%B6%B8%E0%B7%8F%E0%B6%BD%E0%B6%AF%E0%B7%92%E0%B7%80%E0%B6%BA%E0%B7%92%E0%B6%B1~ 0~  0~ 10~  16~ 11~ 0~  33~  20~  1~  1~ 0~  92~ 22535
sk~Maldives~https://sk.wikipedia.org/wiki/Maldivy~ 0~  0~  0~   1~  1~ 0~   0~   0~  0~  0~ 1~   3~ 13198
sl~Maldives~https://sl.wikipedia.org/wiki/Maldivi~ 0~  0~  0~   2~  1~ 0~   0~   7~  2~  0~ 0~  12~  8757
so~Maldives~https://so.wikipedia.org/wiki/Jasiirada_Maldiif~ 0~  0~  2~   2~  4~ 0~   5~   7~  0~  2~ 0~  22~  7409
es~Maldives~https://es.wikipedia.org/wiki/Maldivas~ 0~  3~ 13~  65~ 78~ 0~  43~  71~ 28~  4~ 0~ 305~ 89825
su~Maldives~https://su.wikipedia.org/wiki/Malad%C3%A9wa~ 0~  0~  0~   0~  3~ 0~   1~   3~  1~  0~ 0~   8~ 10933
sw~Maldives~https://sw.wikipedia.org/wiki/Maldivi~ 0~  0~  2~   2~  6~ 0~  15~   6~  3~  0~ 0~  34~  7353
sv~Maldives~https://sv.wikipedia.org/wiki/Maldiverna~ 0~  0~  2~   6~  4~ 2~   7~  18~  8~  0~ 0~  47~ 28196
tg~Maldives~https://tg.wikipedia.org/wiki/%D0%9C%D0%BE%D0%BB%D0%B4%D0%B8%D0%B2~ 0~  0~  0~   3~  9~ 0~   5~   1~  1~  0~ 0~  19~  6510
ta~Maldives~https://ta.wikipedia.org/wiki/%E0%AE%AE%E0%AE%BE%E0%AE%B2%E0%AF%88%E0%AE%A4%E0%AF%8D%E0%AE%A4%E0%AF%80%E0%AE%B5%E0%AF%81%E0%AE%95%E0%AE%B3%E0%AF%8D~ 0~  0~  0~   2~  0~ 0~  20~  14~  1~  0~ 0~  37~ 21775
te~Maldives~https://te.wikipedia.org/wiki/%E0%B0%AE%E0%B0%BE%E0%B0%B2%E0%B1%8D%E0%B0%A6%E0%B1%80%E0%B0%B5%E0%B1%81%E0%B0%B2%E0%B1%81~ 0~  0~  0~   4~  1~ 0~   2~   1~  1~  0~ 0~   9~ 12307
th~Maldives~https://th.wikipedia.org/wiki/%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B8%A1%E0%B8%B1%E0%B8%A5%E0%B8%94%E0%B8%B5%E0%B8%9F%E0%B8%AA%E0%B9%8C~ 0~  0~  6~  95~134~ 0~ 183~ 218~ 25~  3~ 0~ 664~ 22872
tr~Maldives~https://tr.wikipedia.org/wiki/Maldivler~ 0~  0~  0~  14~  5~ 1~  20~  29~  5~  0~ 0~  74~ 30134
uk~Maldives~https://uk.wikipedia.org/wiki/%D0%9C%D0%B0%D0%BB%D1%8C%D0%B4%D1%96%D0%B2%D0%B8~ 0~  0~  2~   9~  6~ 0~   8~  15~ 13~  1~ 0~  54~ 35895
ur~Maldives~https://ur.wikipedia.org/wiki/%D9%85%D8%A7%D9%84%D8%AF%DB%8C%D9%BE~ 0~  0~  3~   8~  8~ 0~  14~  18~  6~  2~ 0~  59~ 15006
uz~Maldives~https://uz.wikipedia.org/wiki/Maldiv_Respublikasi~ 0~  0~  1~   8~  3~ 0~  13~  11~  5~  2~ 0~  43~ 12062
vi~Maldives~https://vi.wikipedia.org/wiki/Maldives~ 1~  0~ 14~ 123~ 25~ 0~  30~  77~ 14~  0~ 0~ 284~ 41813
cy~Maldives~https://cy.wikipedia.org/wiki/Maldives~ 0~  0~  0~   4~  1~ 0~   5~   9~  0~  0~ 0~  19~  6838
yi~Maldives~https://yi.wikipedia.org/wiki/%D7%9E%D7%90%D7%9C%D7%93%D7%99%D7%95%D7%95%D7%9F~ 0~  0~  0~   0~  1~ 0~   0~   3~  1~  0~ 0~   5~  5851
yo~Maldives~https://yo.wikipedia.org/wiki/%C3%80w%E1%BB%8Dn_Maldive~ 0~  0~  3~  13~  9~ 0~   1~  18~  3~  0~ 0~  47~  7049
af~Mali~https://af.wikipedia.org/wiki/Mali~ 0~  0~  1~  12~  7~ 0~  24~   9~  8~  1~ 0~  62~ 15461
sq~Mali~https://sq.wikipedia.org/wiki/Mali~ 0~  0~  0~   5~  1~ 0~   2~   1~  2~  0~ 0~  11~  8128
am~Mali~https://am.wikipedia.org/wiki/%E1%88%9B%E1%88%8A~ 0~  0~  0~   0~  0~ 0~   1~  11~  0~  0~ 0~  12~  6789
ar~Mali~https://ar.wikipedia.org/wiki/%D9%85%D8%A7%D9%84%D9%8A~ 0~  0~  3~  17~ 16~ 0~  13~  34~ 10~  2~ 0~  95~ 35545
hy~Mali~https://hy.wikipedia.org/wiki/%D5%84%D5%A1%D5%AC%D5%AB~ 0~  0~  1~   6~  5~ 0~   5~  16~  6~  1~ 0~  40~ 19754
az~Mali~https://az.wikipedia.org/wiki/Mali~ 1~  0~  1~  11~  6~ 3~   7~  14~  8~  0~ 0~  51~ 11080
eu~Mali~https://eu.wikipedia.org/wiki/Mali~ 0~  0~  5~  22~ 24~ 0~  16~  22~  4~  2~ 0~  95~ 28483
be~Mali~https://be.wikipedia.org/wiki/%D0%9C%D0%B0%D0%BB%D1%96~ 4~  0~  0~   3~  2~ 0~   3~  13~  2~  3~ 0~  30~ 16617
bn~Mali~https://bn.wikipedia.org/wiki/%E0%A6%AE%E0%A6%BE%E0%A6%B2%E0%A6%BF~ 0~  0~  2~   1~  3~ 0~   1~   5~ 19~  0~ 0~  31~ 13637
bs~Mali~https://bs.wikipedia.org/wiki/Mali~ 0~  0~  2~  11~  4~ 0~  28~  17~  3~  0~ 0~  65~ 21257
bg~Mali~https://bg.wikipedia.org/wiki/%D0%9C%D0%B0%D0%BB%D0%B8~ 0~  0~  4~   8~  9~ 0~  41~  40~  3~  0~ 0~ 105~ 28913
ca~Mali~https://ca.wikipedia.org/wiki/Mali~ 0~  0~  2~  54~ 26~ 0~  22~  47~ 29~  0~ 0~ 180~ 43424
ceb~Mali~https://ceb.wikipedia.org/wiki/Mali~ 0~  0~  0~   1~  0~ 0~   0~   2~  0~  0~ 0~   3~  4554
zh~Mali~https://zh.wikipedia.org/wiki/%E9%A9%AC%E9%87%8C~ 0~  0~  3~  37~ 16~ 0~  68~  50~ 46~  3~ 0~ 223~ 16120
zh-TW~Mali~https://zh-classical.wikipedia.org/wiki/%E9%A6%AC%E9%87%8C~ 0~  0~  0~   0~  0~ 0~   0~   0~  0~  0~ 0~   0~  3970
co~Mali~https://co.wikipedia.org/wiki/Mali~ 0~  0~  0~   1~  2~ 0~   1~   5~  0~  0~ 0~   9~  4359
hr~Mali~https://hr.wikipedia.org/wiki/Mali~ 0~  0~  0~   4~  1~ 0~   3~   6~  4~  0~ 0~  18~ 11729
cs~Mali~https://cs.wikipedia.org/wiki/Mali~ 0~  0~  9~  18~  9~ 0~   8~  34~  5~  1~ 0~  84~ 35326
da~Mali~https://da.wikipedia.org/wiki/Mali~ 0~  0~  6~  41~ 22~ 0~  26~  49~  1~  0~ 0~ 145~ 47448
nl~Mali~https://nl.wikipedia.org/wiki/Mali~ 0~  0~ 17~  35~ 14~ 0~  12~  47~  4~  0~ 0~ 129~ 28373
en~Mali~https://en.wikipedia.org/wiki/Mali~ 0~  3~ 69~ 157~ 76~ 0~  99~ 121~ 19~  3~ 0~ 547~ 98732
eo~Mali~https://eo.wikipedia.org/wiki/Malio~ 0~  0~  0~   7~  4~ 0~  13~  16~  6~  2~ 0~  48~ 18588
et~Mali~https://et.wikipedia.org/wiki/Mali~ 0~  0~  0~   2~  2~ 0~   2~   0~  3~  0~ 0~   9~ 11165
tl~Mali~https://tl.wikipedia.org/wiki/Mali_(bansa)~ 0~  0~  0~   0~ 22~ 0~   5~   5~  0~  0~ 0~  32~  9310
fi~Mali~https://fi.wikipedia.org/wiki/Mali~ 0~  0~  6~  23~ 11~ 0~  12~   8~ 11~  0~ 0~  71~ 46833
fr~Mali~https://fr.wikipedia.org/wiki/Mali~ 0~  0~ 11~  62~ 43~ 0~  30~ 109~ 62~  2~ 0~ 319~ 78654
fy~Mali~https://fy.wikipedia.org/wiki/Maly~ 0~  0~  0~   5~  3~ 0~   7~  24~ 23~  0~ 0~  62~  7364
gl~Mali~https://gl.wikipedia.org/wiki/Mal%C3%AD~ 0~  0~  3~  11~  8~ 0~   6~  38~ 18~  0~ 0~  84~ 22518
ka~Mali~https://ka.wikipedia.org/wiki/%E1%83%9B%E1%83%90%E1%83%9A%E1%83%98~ 0~  0~  9~  90~ 68~ 0~ 103~  83~ 43~  6~ 0~ 402~ 88205
de~Mali~https://de.wikipedia.org/wiki/Mali~ 0~  1~ 91~ 359~166~ 1~ 378~ 525~108~ 10~ 0~1639~178474
el~Mali~https://el.wikipedia.org/wiki/%CE%9C%CE%AC%CE%BB%CE%B9~ 0~  0~  4~  12~  4~ 3~   9~  13~  2~  2~ 0~  49~ 22017
gu~Mali~https://gu.wikipedia.org/wiki/%E0%AA%AE%E0%AA%BE%E0%AA%B2%E0%AB%80~ 0~  0~  0~   4~  8~ 0~   1~   3~  0~  0~ 0~  16~  5586
ht~Mali~https://ht.wikipedia.org/wiki/Mali~ 0~  0~  1~   4~  1~ 0~   8~   3~  4~  0~ 0~  21~  5715
ha~Mali~https://ha.wikipedia.org/wiki/Mali~ 0~  0~  0~  13~ 12~ 0~  49~  14~  2~  2~ 0~  92~  8563
hi~Mali~https://hi.wikipedia.org/wiki/%E0%A4%AE%E0%A4%BE%E0%A4%B2%E0%A5%80~ 0~  0~  0~  12~  2~ 0~   9~   6~  0~  1~ 0~  30~  8369
hu~Mali~https://hu.wikipedia.org/wiki/Mali~ 0~  0~  1~  11~ 16~ 0~  23~  23~  7~  1~ 0~  82~ 31851
is~Mali~https://is.wikipedia.org/wiki/Mal%C3%AD~ 0~  0~  0~   0~  0~ 0~   0~   0~  0~  0~ 0~   0~ 14143
ig~Mali~https://ig.wikipedia.org/wiki/Mali~ 0~  0~  3~  15~  3~ 0~  23~  20~  1~  0~ 0~  65~  6927
id~Mali~https://id.wikipedia.org/wiki/Mali~ 0~  0~  2~  18~  3~ 0~  14~  12~  8~  1~ 0~  58~ 14690
ga~Mali~https://ga.wikipedia.org/wiki/Mail%C3%AD~ 0~  0~  0~   5~  3~ 0~   9~  12~  4~  0~ 0~  33~  9040
it~Mali~https://it.wikipedia.org/wiki/Mali~ 1~  1~ 15~  78~200~ 1~  30~  63~ 13~  0~ 0~ 402~ 66824
ja~Mali~https://ja.wikipedia.org/wiki/%E3%83%9E%E3%83%AA%E5%85%B1%E5%92%8C%E5%9B%BD~13~  2~ 18~ 138~ 29~ 2~  24~ 104~ 46~  5~ 0~ 381~ 29194
jw~Mali~https://jv.wikipedia.org/wiki/Mali~ 0~  0~  0~   2~  5~ 0~   1~  10~  1~  0~ 0~  19~  6730
kn~Mali~https://kn.wikipedia.org/wiki/%E0%B2%AE%E0%B2%BE%E0%B2%B2%E0%B2%BF~ 0~  0~  0~   0~  1~ 0~   0~   1~  0~  0~ 0~   2~  5472
kk~Mali~https://kk.wikipedia.org/wiki/%D0%9C%D0%B0%D0%BB%D0%B8~ 0~  0~  0~   8~  7~ 0~  18~   7~  0~  2~ 0~  42~ 12847
ko~Mali~https://ko.wikipedia.org/wiki/%EB%A7%90%EB%A6%AC~ 0~  0~  0~   5~  6~ 0~   6~   8~  1~  0~ 0~  26~ 12514
ku~Mali~https://ku.wikipedia.org/wiki/Mal%C3%AE~ 0~  0~  1~   4~ 10~ 0~   7~   4~  0~  0~ 0~  26~  8110
ky~Mali~https://ky.wikipedia.org/wiki/%D0%9C%D0%B0%D0%BB%D0%B8~ 0~  1~  4~  19~ 11~ 0~  16~  39~  6~  0~ 0~  96~ 18256
lo~Mali~https://lo.wikipedia.org/wiki/%E0%BA%9B%E0%BA%B0%E0%BB%80%E0%BA%97%E0%BA%94%E0%BA%A1%E0%BA%B2%E0%BA%A5%E0%BA%B5~ 0~  0~  0~   0~  0~ 0~   0~   3~  3~  0~ 0~   6~  3989
la~Mali~https://la.wikipedia.org/wiki/Malia~ 0~  0~ 14~   8~  5~ 0~  18~  14~  4~  1~ 0~  64~ 10555
lv~Mali~https://lv.wikipedia.org/wiki/Mali~ 0~  0~  1~   5~  4~ 0~   3~   0~  1~  0~ 0~  14~ 10791
lt~Mali~https://lt.wikipedia.org/wiki/Malis~ 0~  0~  2~   8~  5~ 1~  25~   7~  9~  0~ 0~  57~ 22012
lb~Mali~https://lb.wikipedia.org/wiki/Mali~ 0~  5~  1~   8~  3~ 0~   5~   8~  4~  0~ 0~  34~  6675
mk~Mali~https://mk.wikipedia.org/wiki/%D0%9C%D0%B0%D0%BB%D0%B8~ 0~  0~  0~  13~  2~ 0~  10~   7~  4~  0~ 0~  36~ 19077
mg~Mali~https://mg.wikipedia.org/wiki/Mal%E1%BB%B3~ 1~  0~ 24~ 213~ 33~ 1~ 115~ 114~ 22~  1~ 0~ 524~ 49103
ms~Mali~https://ms.wikipedia.org/wiki/Mali~ 0~  1~  0~   3~  6~ 0~   6~   6~  2~  1~ 0~  25~ 12276
ml~Mali~https://ml.wikipedia.org/wiki/%E0%B4%AE%E0%B4%BE%E0%B4%B2%E0%B4%BF~ 0~  0~  0~   2~  0~ 0~   2~   2~  1~  0~ 0~   7~  8310
mt~Mali~https://mt.wikipedia.org/wiki/Mali~ 0~  0~  1~   6~  0~ 0~   4~   7~  3~  0~ 0~  21~  9047
mi~Mali~https://mi.wikipedia.org/wiki/M%C4%81ri~ 0~  0~  3~   6~  1~ 0~   8~  16~  1~  0~ 0~  35~  4681
mr~Mali~https://mr.wikipedia.org/wiki/%E0%A4%AE%E0%A4%BE%E0%A4%B2%E0%A5%80~ 0~  0~  0~  12~  4~ 0~   6~   6~  2~  0~ 0~  30~  8925
mn~Mali~https://mn.wikipedia.org/wiki/%D0%9C%D0%B0%D0%BB%D0%B8~ 0~  0~  3~  15~ 10~ 0~  16~  11~  1~  1~ 0~  57~ 11394
my~Mali~https://my.wikipedia.org/wiki/%E1%80%99%E1%80%AC%E1%80%9C%E1%80%AE%E1%80%94%E1%80%AD%E1%80%AF%E1%80%84%E1%80%BA%E1%80%84%E1%80%B6~ 0~  0~ 12~  49~ 17~ 0~   7~  12~  6~  0~ 0~ 103~  7765
ne~Mali~https://ne.wikipedia.org/wiki/%E0%A4%AE%E0%A4%BE%E0%A4%B2%E0%A5%80~ 0~  0~  0~   3~  3~ 0~   4~   8~  2~  1~ 0~  21~  7560
no~Mali~https://no.wikipedia.org/wiki/Mali~ 0~  0~  0~  10~  4~ 0~   7~  18~  1~  0~ 0~  40~ 25121
ps~Mali~https://ps.wikipedia.org/wiki/%D9%85%D8%A7%D9%84%D9%8A~ 0~  0~  0~  16~ 12~ 0~  11~  10~  9~  0~ 0~  58~ 14373
fa~Mali~https://fa.wikipedia.org/wiki/%D9%85%D8%A7%D9%84%DB%8C~ 0~  0~  4~  53~ 30~ 2~  39~  58~ 17~  1~ 0~ 204~ 32941
pl~Mali~https://pl.wikipedia.org/wiki/Mali~ 0~  0~  6~  32~  5~ 0~  90~  19~  5~  0~ 0~ 157~ 39079
pt~Mali~https://pt.wikipedia.org/wiki/Mali~ 1~  0~  6~  30~ 14~ 0~  13~  34~ 24~  1~ 0~ 123~ 37434
pa~Mali~https://pa.wikipedia.org/wiki/%E0%A8%AE%E0%A8%BE%E0%A8%B2%E0%A9%80~ 0~  0~  0~   8~  3~ 0~   4~   4~  0~  0~ 0~  19~  6963
ro~Mali~https://ro.wikipedia.org/wiki/Mali~ 0~  0~  0~   4~  2~ 0~   7~  15~  3~  0~ 0~  31~ 17305
ru~Mali~https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D0%BB%D0%B8~ 2~108~ 17~ 152~ 32~ 7~ 264~  94~ 19~  0~ 0~ 695~ 52056
gd~Mali~https://gd.wikipedia.org/wiki/M%C3%A0ili~ 0~  0~  0~   7~  5~ 0~  21~  13~  0~  1~ 0~  47~  8308
sr~Mali~https://sr.wikipedia.org/wiki/%D0%9C%D0%B0%D0%BB%D0%B8~ 0~  0~  0~   7~  3~ 0~  19~  19~  3~  0~ 0~  51~ 17957
st~Mali~https://st.wikipedia.org/wiki/Mali~ 0~  0~  0~   0~  0~ 0~   2~   2~  0~  0~ 0~   4~  4804
sn~Mali~https://sn.wikipedia.org/wiki/Maari~ 0~  0~  0~   0~  0~ 0~   2~   0~  0~  0~ 0~   2~  5589
sd~Mali~https://sd.wikipedia.org/wiki/%D9%85%D8%A7%D9%84%D9%8A~ 0~  0~  0~   3~  4~ 0~   2~   8~  0~  0~ 0~  17~  6433
si~Mali~https://si.wikipedia.org/wiki/%E0%B6%B8%E0%B7%8F%E0%B6%BD%E0%B7%92~ 0~  0~  0~   2~  2~ 0~   3~   2~  0~  0~ 0~   9~  7780
sk~Mali~https://sk.wikipedia.org/wiki/Mali~ 0~  0~  0~   1~  1~ 0~   1~   2~  0~  0~ 0~   5~ 14095
sl~Mali~https://sl.wikipedia.org/wiki/Mali~ 0~  0~  0~   2~  0~ 0~   1~   7~  3~  0~ 0~  13~  9081
so~Mali~https://so.wikipedia.org/wiki/Maali~ 0~  0~  1~   1~  2~ 0~   4~  10~  0~  0~ 0~  18~  6773
es~Mali~https://es.wikipedia.org/wiki/Mal%C3%AD~ 0~  3~ 11~  87~ 40~ 0~  23~  58~ 21~  0~ 0~ 243~ 59456
su~Mali~https://su.wikipedia.org/wiki/Mali~ 0~  0~  1~   3~  4~ 0~   2~   3~  1~  0~ 0~  14~ 13227
sw~Mali~https://sw.wikipedia.org/wiki/Mali~ 0~  0~  5~  14~ 18~ 0~  24~ 102~ 11~  0~ 0~ 174~ 18595
sv~Mali~https://sv.wikipedia.org/wiki/Mali~ 0~  0~  5~  13~ 10~ 2~  12~  18~  2~  0~ 0~  62~ 27763
tg~Mali~https://tg.wikipedia.org/wiki/%D0%9C%D0%B0%D0%BB%D3%A3~ 0~  0~  0~   1~  4~ 0~   3~   2~  2~  0~ 0~  12~  7425
ta~Mali~https://ta.wikipedia.org/wiki/%E0%AE%AE%E0%AE%BE%E0%AE%B2%E0%AE%BF~ 0~  0~  0~   1~  0~ 0~  11~  14~  0~  0~ 0~  26~ 11763
te~Mali~https://te.wikipedia.org/wiki/%E0%B0%AE%E0%B0%BE%E0%B0%B2%E0%B0%BF_(%E0%B0%A6%E0%B1%87%E0%B0%B6%E0%B0%82)~ 0~  0~ 10~  77~ 10~ 0~  22~  41~  2~  0~ 0~ 162~ 57609
th~Mali~https://th.wikipedia.org/wiki/%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B8%A1%E0%B8%B2%E0%B8%A5%E0%B8%B5~ 0~  0~  3~  39~ 46~ 0~  48~  69~  7~  0~ 0~ 212~ 13339
tr~Mali~https://tr.wikipedia.org/wiki/Mali~ 0~  0~  3~  31~ 14~ 0~  25~  32~ 10~  0~ 0~ 115~ 31017
uk~Mali~https://uk.wikipedia.org/wiki/%D0%9C%D0%B0%D0%BB%D1%96~ 0~  0~  0~   8~  5~ 0~  10~  12~ 10~  0~ 0~  45~ 32453
ur~Mali~https://ur.wikipedia.org/wiki/%D9%85%D8%A7%D9%84%DB%8C~ 0~  0~  0~  12~  6~ 0~  17~  18~  2~  5~ 0~  60~ 14913
uz~Mali~https://uz.wikipedia.org/wiki/Mali~ 0~  0~  3~  25~ 13~ 0~  17~  36~  3~  4~ 0~ 101~ 21612
vi~Mali~https://vi.wikipedia.org/wiki/Mali~ 2~  0~ 20~ 122~ 31~ 0~  20~  87~ 20~  1~ 0~ 303~ 41413
cy~Mali~https://cy.wikipedia.org/wiki/Mali~ 0~  0~  0~   4~  4~ 0~   3~  11~  2~  0~ 0~  24~  8763
yi~Mali~https://yi.wikipedia.org/wiki/%D7%9E%D7%90%D7%9C%D7%99~ 0~  0~  0~   0~  2~ 0~   0~   5~  0~  0~ 0~   7~  7272
yo~Mali~https://yo.wikipedia.org/wiki/M%C3%A1l%C3%AC~ 0~  0~  3~  18~ 12~ 0~   7~  35~  6~  3~ 0~  84~  8305
zu~Mali~https://zu.wikipedia.org/wiki/IMali~ 0~  0~  1~   0~  0~ 0~   1~   3~  0~  0~ 0~   5~  5581
af~Malta~https://af.wikipedia.org/wiki/Malta~ 0~  0~ 18~  70~107~ 0~ 270~ 144~ 79~  5~ 0~ 693~127078
sq~Malta~https://sq.wikipedia.org/wiki/Malta~ 0~  0~  0~  13~  4~ 0~   2~  17~  3~  0~ 0~  39~ 14325
am~Malta~https://am.wikipedia.org/wiki/%E1%88%9B%E1%88%8D%E1%89%B3~ 0~  0~  0~   0~  0~ 0~   1~   7~  0~  0~ 0~   8~  5137
ar~Malta~https://ar.wikipedia.org/wiki/%D9%85%D8%A7%D9%84%D8%B7%D8%A7~ 0~  0~  5~  12~ 21~ 0~  17~  47~  6~  3~ 0~ 111~ 37109
hy~Malta~https://hy.wikipedia.org/wiki/%D5%84%D5%A1%D5%AC%D5%A9%D5%A1~ 0~  0~  0~  11~ 15~ 4~  14~  22~ 20~  1~ 0~  87~ 26320
az~Malta~https://az.wikipedia.org/wiki/Malta~ 0~  0~  1~   5~  3~ 2~   6~  13~  4~  0~ 0~  34~ 10614
eu~Malta~https://eu.wikipedia.org/wiki/Malta~ 0~  0~  3~   7~ 21~ 0~   8~  16~  7~  0~ 0~  62~ 23490
be~Malta~https://be.wikipedia.org/wiki/%D0%9C%D0%B0%D0%BB%D1%8C%D1%82%D0%B0~ 0~  0~  0~   3~  1~ 0~   1~   5~  1~  0~ 0~  11~ 10375
bn~Malta~https://bn.wikipedia.org/wiki/%E0%A6%AE%E0%A6%BE%E0%A6%B2%E0%A7%8D%E0%A6%9F%E0%A6%BE~ 0~  0~  1~   5~  6~ 0~   0~   2~  7~  0~ 0~  21~ 12009
bs~Malta~https://bs.wikipedia.org/wiki/Malta~ 0~  0~  3~  14~ 13~ 0~  45~  53~ 10~  0~ 0~ 138~ 48838
bg~Malta~https://bg.wikipedia.org/wiki/%D0%9C%D0%B0%D0%BB%D1%82%D0%B0~ 0~  0~  0~   1~  2~ 0~   7~  10~  0~  0~ 0~  20~ 17066
ca~Malta~https://ca.wikipedia.org/wiki/Malta~ 0~  0~  3~  22~ 19~ 0~  12~  29~ 20~  1~ 0~ 106~ 23646
ceb~Malta~https://ceb.wikipedia.org/wiki/Malta~ 0~  0~  0~   1~  0~ 0~   2~   4~  0~  0~ 0~   7~  4968
zh~Malta~https://zh.wikipedia.org/wiki/%E9%A9%AC%E8%80%B3%E4%BB%96~ 0~  1~ 12~  67~ 51~ 0~ 163~ 108~110~  5~ 0~ 517~ 24949
zh-TW~Malta~https://zh-classical.wikipedia.org/wiki/%E9%A6%AC%E7%88%BE%E4%BB%96~ 0~  0~  0~   0~  0~ 0~   0~   0~  0~  0~ 0~   0~  4429
co~Malta~https://co.wikipedia.org/wiki/Malta~ 0~  0~  1~  65~ 27~ 0~  14~  24~  7~  0~ 0~ 138~ 34506
